ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_T
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02D,Encombrants,"40228,23"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02G,Mobilier,"9215,61"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02F,DEEE,"6974,17"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02E,Déblais et gravats,"43741,33"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02Z,Autres déchets,"281,33"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02A,Déchets dangereux,"1315,13"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02B,Matériaux recyclables,"22801,92"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02C,Déchets verts,"35426,61"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02D,Encombrants,"21021,76"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02G,Mobilier,"944,81"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02F,DEEE,"3735,37"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02E,Déblais et gravats,"33372,06"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02Z,Autres déchets,"42,36"
2017,27,Bourgogne-Franche-Comté,25,Doubs,02A,Déchets dangereux,"1010,85"
2017,27,Bourgogne-Franche-Comté,25,Doubs,02B,Matériaux recyclables,"24124,57"
2017,27,Bourgogne-Franche-Comté,25,Doubs,02C,Déchets verts,"35595,41"
2017,27,Bourgogne-Franche-Comté,25,Doubs,02D,Encombrants,"21802,10"
2017,27,Bourgogne-Franche-Comté,25,Doubs,02G,Mobilier,"8344,55"
2017,27,Bourgogne-Franche-Comté,25,Doubs,02F,DEEE,"3859,94"
2017,27,Bourgogne-Franche-Comté,25,Doubs,02E,Déblais et gravats,"29385,29"
2017,27,Bourgogne-Franche-Comté,25,Doubs,02Z,Autres déchets,"93,45"
2017,27,Bourgogne-Franche-Comté,39,Jura,02A,Déchets dangereux,"491,79"
2017,27,Bourgogne-Franche-Comté,39,Jura,02B,Matériaux recyclables,"12828,17"
2017,27,Bourgogne-Franche-Comté,39,Jura,02C,Déchets verts,"12142,89"
2017,27,Bourgogne-Franche-Comté,39,Jura,02D,Encombrants,"9832,00"
2017,27,Bourgogne-Franche-Comté,39,Jura,02G,Mobilier,"4738,40"
2017,27,Bourgogne-Franche-Comté,39,Jura,02F,DEEE,"1839,72"
2017,27,Bourgogne-Franche-Comté,39,Jura,02E,Déblais et gravats,"12246,59"
2017,27,Bourgogne-Franche-Comté,39,Jura,02Z,Autres déchets,"1552,55"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02A,Déchets dangereux,"541,72"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02B,Matériaux recyclables,"8805,34"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02C,Déchets verts,"14678,73"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02D,Encombrants,"14402,07"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02G,Mobilier,"1264,34"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02F,DEEE,"2427,09"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02E,Déblais et gravats,"5448,73"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02Z,Autres déchets,"6,78"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02A,Déchets dangereux,"673,04"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02B,Matériaux recyclables,"13374,05"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02C,Déchets verts,"16033,76"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02D,Encombrants,"16252,46"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02G,Mobilier,"5153,53"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02F,DEEE,"2701,02"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02E,Déblais et gravats,"12808,97"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02Z,Autres déchets,"218,41"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02A,Déchets dangereux,"1364,36"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02B,Matériaux recyclables,"31978,07"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02C,Déchets verts,"45870,60"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02D,Encombrants,"25924,10"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02G,Mobilier,"5767,39"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02F,DEEE,"4877,65"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02E,Déblais et gravats,"27039,08"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02Z,Autres déchets,"73,14"
2017,27,Bourgogne-Franche-Comté,89,Yonne,02A,Déchets dangereux,"976,50"
2017,27,Bourgogne-Franche-Comté,89,Yonne,02B,Matériaux recyclables,"14691,15"
2017,27,Bourgogne-Franche-Comté,89,Yonne,02C,Déchets verts,"27193,00"
2017,27,Bourgogne-Franche-Comté,89,Yonne,02D,Encombrants,"24212,16"
2017,27,Bourgogne-Franche-Comté,89,Yonne,02G,Mobilier,"1521,62"
2017,27,Bourgogne-Franche-Comté,89,Yonne,02F,DEEE,"3373,20"
2017,27,Bourgogne-Franche-Comté,89,Yonne,02E,Déblais et gravats,"25522,11"
2017,27,Bourgogne-Franche-Comté,89,Yonne,02Z,Autres déchets,"5,37"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02A,Déchets dangereux,"355,33"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02B,Matériaux recyclables,"4503,71"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02C,Déchets verts,"6084,00"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02D,Encombrants,"5036,59"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02G,Mobilier,"1324,73"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02F,DEEE,"933,94"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02E,Déblais et gravats,"5433,09"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02Z,Autres déchets,"9,77"
2017,53,Bretagne,22,Cotes-d'Armor,02A,Déchets dangereux,"1595,01"
2017,53,Bretagne,22,Cotes-d'Armor,02B,Matériaux recyclables,"33767,05"
2017,53,Bretagne,22,Cotes-d'Armor,02C,Déchets verts,"142159,73"
2017,53,Bretagne,22,Cotes-d'Armor,02D,Encombrants,"41166,99"
2017,53,Bretagne,22,Cotes-d'Armor,02G,Mobilier,"4773,96"
2017,53,Bretagne,22,Cotes-d'Armor,02F,DEEE,"5441,40"
2017,53,Bretagne,22,Cotes-d'Armor,02E,Déblais et gravats,"67053,28"
2017,53,Bretagne,22,Cotes-d'Armor,02Z,Autres déchets,"91,73"
2017,53,Bretagne,29,Finistère,02A,Déchets dangereux,"2851,01"
2017,53,Bretagne,29,Finistère,02B,Matériaux recyclables,"41019,72"
2017,53,Bretagne,29,Finistère,02C,Déchets verts,"155675,25"
2017,53,Bretagne,29,Finistère,02D,Encombrants,"59944,55"
2017,53,Bretagne,29,Finistère,02G,Mobilier,"10577,23"
2017,53,Bretagne,29,Finistère,02F,DEEE,"7983,77"
2017,53,Bretagne,29,Finistère,02E,Déblais et gravats,"73634,58"
2017,53,Bretagne,29,Finistère,02Z,Autres déchets,"57,13"
2017,53,Bretagne,35,Ille-et-Vilaine,02A,Déchets dangereux,"2167,50"
2017,53,Bretagne,35,Ille-et-Vilaine,02B,Matériaux recyclables,"34225,74"
2017,53,Bretagne,35,Ille-et-Vilaine,02C,Déchets verts,"95362,67"
2017,53,Bretagne,35,Ille-et-Vilaine,02D,Encombrants,"53564,84"
2017,53,Bretagne,35,Ille-et-Vilaine,02G,Mobilier,"6414,52"
2017,53,Bretagne,35,Ille-et-Vilaine,02F,DEEE,"7200,59"
2017,53,Bretagne,35,Ille-et-Vilaine,02E,Déblais et gravats,"60218,17"
2017,53,Bretagne,35,Ille-et-Vilaine,02Z,Autres déchets,"52,43"
2017,53,Bretagne,56,Morbihan,02A,Déchets dangereux,"1724,76"
2017,53,Bretagne,56,Morbihan,02B,Matériaux recyclables,"37853,43"
2017,53,Bretagne,56,Morbihan,02C,Déchets verts,"95459,35"
2017,53,Bretagne,56,Morbihan,02D,Encombrants,"45429,70"
2017,53,Bretagne,56,Morbihan,02G,Mobilier,"6983,30"
2017,53,Bretagne,56,Morbihan,02F,DEEE,"6940,67"
2017,53,Bretagne,56,Morbihan,02E,Déblais et gravats,"61262,33"
2017,53,Bretagne,56,Morbihan,02Z,Autres déchets,"10,28"
2017,24,Centre-Val de Loire,18,Cher,02A,Déchets dangereux,"1559,83"
2017,24,Centre-Val de Loire,18,Cher,02B,Matériaux recyclables,"11110,57"
2017,24,Centre-Val de Loire,18,Cher,02C,Déchets verts,"29149,55"
2017,24,Centre-Val de Loire,18,Cher,02D,Encombrants,"15466,89"
2017,24,Centre-Val de Loire,18,Cher,02G,Mobilier,"2941,42"
2017,24,Centre-Val de Loire,18,Cher,02F,DEEE,"1925,11"
2017,24,Centre-Val de Loire,18,Cher,02E,Déblais et gravats,"13380,76"
2017,24,Centre-Val de Loire,18,Cher,02Z,Autres déchets,"7785,83"
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02A,Déchets dangereux,"864,87"
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02B,Matériaux recyclables,"16682,46"
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02C,Déchets verts,"32424,37"
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02D,Encombrants,"35110,92"
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02G,Mobilier,"1189,87"
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02F,DEEE,"3005,05"
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02E,Déblais et gravats,"29016,17"
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02Z,Autres déchets,"6,88"
2017,24,Centre-Val de Loire,36,Indre,02A,Déchets dangereux,"537,31"
2017,24,Centre-Val de Loire,36,Indre,02B,Matériaux recyclables,"5629,33"
2017,24,Centre-Val de Loire,36,Indre,02C,Déchets verts,"18717,73"
2017,24,Centre-Val de Loire,36,Indre,02D,Encombrants,"12433,37"
2017,24,Centre-Val de Loire,36,Indre,02G,Mobilier,"1964,70"
2017,24,Centre-Val de Loire,36,Indre,02F,DEEE,"2027,97"
2017,24,Centre-Val de Loire,36,Indre,02E,Déblais et gravats,"10630,18"
2017,24,Centre-Val de Loire,36,Indre,02Z,Autres déchets,"1177,65"
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02A,Déchets dangereux,"1092,52"
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02B,Matériaux recyclables,"13197,56"
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02C,Déchets verts,"41415,21"
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02D,Encombrants,"38423,39"
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02G,Mobilier,"3548,78"
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02F,DEEE,"3612,51"
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02E,Déblais et gravats,"31463,38"
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02Z,Autres déchets,"6,74"
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02A,Déchets dangereux,"761,14"
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02B,Matériaux recyclables,"9931,28"
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02C,Déchets verts,"30884,77"
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02D,Encombrants,"28404,13"
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02G,Mobilier,"2974,82"
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02F,DEEE,"2576,47"
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02E,Déblais et gravats,"23237,83"
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02Z,Autres déchets,"5,35"
2017,24,Centre-Val de Loire,45,Loiret,02A,Déchets dangereux,"1324,94"
2017,24,Centre-Val de Loire,45,Loiret,02B,Matériaux recyclables,"21102,34"
2017,24,Centre-Val de Loire,45,Loiret,02C,Déchets verts,"59379,86"
2017,24,Centre-Val de Loire,45,Loiret,02D,Encombrants,"51867,78"
2017,24,Centre-Val de Loire,45,Loiret,02G,Mobilier,"3759,27"
2017,24,Centre-Val de Loire,45,Loiret,02F,DEEE,"3904,74"
2017,24,Centre-Val de Loire,45,Loiret,02E,Déblais et gravats,"40045,83"
2017,24,Centre-Val de Loire,45,Loiret,02Z,Autres déchets,"24,37"
2017,94,Corse,2A,Corse-du-Sud,02A,Déchets dangereux,"91,27"
2017,94,Corse,2A,Corse-du-Sud,02B,Matériaux recyclables,"4996,18"
2017,94,Corse,2A,Corse-du-Sud,02C,Déchets verts,"5805,85"
2017,94,Corse,2A,Corse-du-Sud,02D,Encombrants,"6897,38"
2017,94,Corse,2A,Corse-du-Sud,02G,Mobilier,"3419,55"
2017,94,Corse,2A,Corse-du-Sud,02F,DEEE,"1452,43"
2017,94,Corse,2A,Corse-du-Sud,02E,Déblais et gravats,"4642,23"
2017,94,Corse,2A,Corse-du-Sud,02Z,Autres déchets,"15,05"
2017,94,Corse,2B,Haute-Corse,02A,Déchets dangereux,"112,17"
2017,94,Corse,2B,Haute-Corse,02B,Matériaux recyclables,"7340,94"
2017,94,Corse,2B,Haute-Corse,02C,Déchets verts,"5178,21"
2017,94,Corse,2B,Haute-Corse,02D,Encombrants,"7444,81"
2017,94,Corse,2B,Haute-Corse,02G,Mobilier,"4194,69"
2017,94,Corse,2B,Haute-Corse,02F,DEEE,"2374,62"
2017,94,Corse,2B,Haute-Corse,02E,Déblais et gravats,"4687,16"
2017,94,Corse,2B,Haute-Corse,02Z,Autres déchets,"448,51"
2017,97,DROM-COM,971,Guadeloupe,02A,Déchets dangereux,"91,39"
2017,97,DROM-COM,971,Guadeloupe,02B,Matériaux recyclables,"2752,72"
2017,97,DROM-COM,971,Guadeloupe,02C,Déchets verts,"15341,55"
2017,97,DROM-COM,971,Guadeloupe,02D,Encombrants,"8906,83"
2017,97,DROM-COM,971,Guadeloupe,02G,Mobilier,"0,20"
2017,97,DROM-COM,971,Guadeloupe,02F,DEEE,"1762,23"
2017,97,DROM-COM,971,Guadeloupe,02E,Déblais et gravats,"256,24"
2017,97,DROM-COM,971,Guadeloupe,02Z,Autres déchets,"100,10"
2017,97,DROM-COM,972,Martinique,02A,Déchets dangereux,"204,55"
2017,97,DROM-COM,972,Martinique,02B,Matériaux recyclables,"3631,96"
2017,97,DROM-COM,972,Martinique,02C,Déchets verts,"13860,12"
2017,97,DROM-COM,972,Martinique,02D,Encombrants,"8456,74"
2017,97,DROM-COM,972,Martinique,02G,Mobilier,"63,70"
2017,97,DROM-COM,972,Martinique,02F,DEEE,"1247,89"
2017,97,DROM-COM,972,Martinique,02E,Déblais et gravats,"810,60"
2017,97,DROM-COM,973,Guyane,02A,Déchets dangereux,"56,89"
2017,97,DROM-COM,973,Guyane,02B,Matériaux recyclables,"1172,60"
2017,97,DROM-COM,973,Guyane,02C,Déchets verts,"380,00"
2017,97,DROM-COM,973,Guyane,02D,Encombrants,"1039,00"
2017,97,DROM-COM,973,Guyane,02F,DEEE,"141,00"
2017,97,DROM-COM,973,Guyane,02E,Déblais et gravats,"131,00"
2017,97,DROM-COM,973,Guyane,02Z,Autres déchets,"5,00"
2017,97,DROM-COM,974,La Réunion,02A,Déchets dangereux,"21138,14"
2017,97,DROM-COM,974,La Réunion,02B,Matériaux recyclables,"17389,38"
2017,97,DROM-COM,974,La Réunion,02C,Déchets verts,"20698,84"
2017,97,DROM-COM,974,La Réunion,02D,Encombrants,"30217,35"
2017,97,DROM-COM,974,La Réunion,02F,DEEE,"4450,66"
2017,97,DROM-COM,974,La Réunion,02E,Déblais et gravats,"21065,93"
2017,97,DROM-COM,974,La Réunion,02Z,Autres déchets,"43349,26"
2017,44,Grand Est,08,Ardennes,02A,Déchets dangereux,"421,12"
2017,44,Grand Est,08,Ardennes,02B,Matériaux recyclables,"12225,70"
2017,44,Grand Est,08,Ardennes,02C,Déchets verts,"12455,44"
2017,44,Grand Est,08,Ardennes,02D,Encombrants,"20490,75"
2017,44,Grand Est,08,Ardennes,02G,Mobilier,"2726,64"
2017,44,Grand Est,08,Ardennes,02F,DEEE,"1248,65"
2017,44,Grand Est,08,Ardennes,02E,Déblais et gravats,"12056,68"
2017,44,Grand Est,08,Ardennes,02Z,Autres déchets,"4,30"
2017,44,Grand Est,10,Aube,02A,Déchets dangereux,"314,90"
2017,44,Grand Est,10,Aube,02B,Matériaux recyclables,"4736,12"
2017,44,Grand Est,10,Aube,02C,Déchets verts,"14885,25"
2017,44,Grand Est,10,Aube,02D,Encombrants,"17699,48"
2017,44,Grand Est,10,Aube,02G,Mobilier,"2474,55"
2017,44,Grand Est,10,Aube,02F,DEEE,"1720,06"
2017,44,Grand Est,10,Aube,02E,Déblais et gravats,"13369,72"
2017,44,Grand Est,10,Aube,02Z,Autres déchets,"899,64"
2017,44,Grand Est,51,Marne,02A,Déchets dangereux,"1672,52"
2017,44,Grand Est,51,Marne,02B,Matériaux recyclables,"21413,04"
2017,44,Grand Est,51,Marne,02C,Déchets verts,"23397,74"
2017,44,Grand Est,51,Marne,02D,Encombrants,"28579,87"
2017,44,Grand Est,51,Marne,02G,Mobilier,"5973,71"
2017,44,Grand Est,51,Marne,02F,DEEE,"3387,07"
2017,44,Grand Est,51,Marne,02E,Déblais et gravats,"23867,62"
2017,44,Grand Est,51,Marne,02Z,Autres déchets,"6,70"
2017,44,Grand Est,52,Haute-Marne,02A,Déchets dangereux,"402,50"
2017,44,Grand Est,52,Haute-Marne,02B,Matériaux recyclables,"6319,71"
2017,44,Grand Est,52,Haute-Marne,02C,Déchets verts,"9855,39"
2017,44,Grand Est,52,Haute-Marne,02D,Encombrants,"10653,92"
2017,44,Grand Est,52,Haute-Marne,02G,Mobilier,"1295,61"
2017,44,Grand Est,52,Haute-Marne,02F,DEEE,"1762,48"
2017,44,Grand Est,52,Haute-Marne,02E,Déblais et gravats,"9441,31"
2017,44,Grand Est,52,Haute-Marne,02Z,Autres déchets,"16,19"
2017,44,Grand Est,54,Meurthe-et-Moselle,02A,Déchets dangereux,"2216,67"
2017,44,Grand Est,54,Meurthe-et-Moselle,02B,Matériaux recyclables,"24011,98"
2017,44,Grand Est,54,Meurthe-et-Moselle,02C,Déchets verts,"17869,98"
2017,44,Grand Est,54,Meurthe-et-Moselle,02D,Encombrants,"40080,57"
2017,44,Grand Est,54,Meurthe-et-Moselle,02G,Mobilier,"6783,69"
2017,44,Grand Est,54,Meurthe-et-Moselle,02F,DEEE,"3371,25"
2017,44,Grand Est,54,Meurthe-et-Moselle,02E,Déblais et gravats,"29445,69"
2017,44,Grand Est,54,Meurthe-et-Moselle,02Z,Autres déchets,"89,09"
2017,44,Grand Est,55,Meuse,02A,Déchets dangereux,"457,44"
2017,44,Grand Est,55,Meuse,02B,Matériaux recyclables,"7945,04"
2017,44,Grand Est,55,Meuse,02C,Déchets verts,"7724,65"
2017,44,Grand Est,55,Meuse,02D,Encombrants,"12208,45"
2017,44,Grand Est,55,Meuse,02G,Mobilier,"366,32"
2017,44,Grand Est,55,Meuse,02F,DEEE,"1101,84"
2017,44,Grand Est,55,Meuse,02E,Déblais et gravats,"7819,44"
2017,44,Grand Est,55,Meuse,02Z,Autres déchets,"891,77"
2017,44,Grand Est,57,Moselle,02A,Déchets dangereux,"2067,57"
2017,44,Grand Est,57,Moselle,02B,Matériaux recyclables,"42625,39"
2017,44,Grand Est,57,Moselle,02C,Déchets verts,"49281,63"
2017,44,Grand Est,57,Moselle,02D,Encombrants,"65828,44"
2017,44,Grand Est,57,Moselle,02G,Mobilier,"7028,94"
2017,44,Grand Est,57,Moselle,02F,DEEE,"5339,78"
2017,44,Grand Est,57,Moselle,02E,Déblais et gravats,"63176,97"
2017,44,Grand Est,57,Moselle,02Z,Autres déchets,"45,64"
2017,44,Grand Est,67,Bas-Rhin,02A,Déchets dangereux,"2469,23"
2017,44,Grand Est,67,Bas-Rhin,02B,Matériaux recyclables,"43452,75"
2017,44,Grand Est,67,Bas-Rhin,02C,Déchets verts,"47631,71"
2017,44,Grand Est,67,Bas-Rhin,02D,Encombrants,"47424,62"
2017,44,Grand Est,67,Bas-Rhin,02G,Mobilier,"10278,96"
2017,44,Grand Est,67,Bas-Rhin,02F,DEEE,"7602,75"
2017,44,Grand Est,67,Bas-Rhin,02E,Déblais et gravats,"48942,83"
2017,44,Grand Est,67,Bas-Rhin,02Z,Autres déchets,"126,64"
2017,44,Grand Est,68,Haut-Rhin,02A,Déchets dangereux,"1899,21"
2017,44,Grand Est,68,Haut-Rhin,02B,Matériaux recyclables,"30760,25"
2017,44,Grand Est,68,Haut-Rhin,02C,Déchets verts,"31141,33"
2017,44,Grand Est,68,Haut-Rhin,02D,Encombrants,"42605,89"
2017,44,Grand Est,68,Haut-Rhin,02G,Mobilier,"6157,58"
2017,44,Grand Est,68,Haut-Rhin,02F,DEEE,"5141,96"
2017,44,Grand Est,68,Haut-Rhin,02E,Déblais et gravats,"44485,98"
2017,44,Grand Est,68,Haut-Rhin,02Z,Autres déchets,"83,58"
2017,44,Grand Est,88,Vosges,02A,Déchets dangereux,"503,86"
2017,44,Grand Est,88,Vosges,02B,Matériaux recyclables,"16113,96"
2017,44,Grand Est,88,Vosges,02C,Déchets verts,"16005,23"
2017,44,Grand Est,88,Vosges,02D,Encombrants,"11281,81"
2017,44,Grand Est,88,Vosges,02G,Mobilier,"6556,81"
2017,44,Grand Est,88,Vosges,02F,DEEE,"2963,65"
2017,44,Grand Est,88,Vosges,02E,Déblais et gravats,"15602,18"
2017,44,Grand Est,88,Vosges,02Z,Autres déchets,"14805,62"
2017,32,Hauts-de-France,02,Aisne,02A,Déchets dangereux,"985,09"
2017,32,Hauts-de-France,02,Aisne,02B,Matériaux recyclables,"20769,85"
2017,32,Hauts-de-France,02,Aisne,02C,Déchets verts,"33240,78"
2017,32,Hauts-de-France,02,Aisne,02D,Encombrants,"38074,06"
2017,32,Hauts-de-France,02,Aisne,02G,Mobilier,"5315,25"
2017,32,Hauts-de-France,02,Aisne,02F,DEEE,"3352,60"
2017,32,Hauts-de-France,02,Aisne,02E,Déblais et gravats,"28435,34"
2017,32,Hauts-de-France,02,Aisne,02Z,Autres déchets,"483,79"
2017,32,Hauts-de-France,59,Nord,02A,Déchets dangereux,"8231,55"
2017,32,Hauts-de-France,59,Nord,02B,Matériaux recyclables,"78927,83"
2017,32,Hauts-de-France,59,Nord,02C,Déchets verts,"96419,77"
2017,32,Hauts-de-France,59,Nord,02D,Encombrants,"118419,73"
2017,32,Hauts-de-France,59,Nord,02G,Mobilier,"12902,31"
2017,32,Hauts-de-France,59,Nord,02F,DEEE,"11138,86"
2017,32,Hauts-de-France,59,Nord,02E,Déblais et gravats,"187181,84"
2017,32,Hauts-de-France,59,Nord,02Z,Autres déchets,"10838,14"
2017,32,Hauts-de-France,60,Oise,02A,Déchets dangereux,"2711,47"
2017,32,Hauts-de-France,60,Oise,02B,Matériaux recyclables,"16557,02"
2017,32,Hauts-de-France,60,Oise,02C,Déchets verts,"50463,07"
2017,32,Hauts-de-France,60,Oise,02D,Encombrants,"68816,21"
2017,32,Hauts-de-France,60,Oise,02G,Mobilier,"6496,72"
2017,32,Hauts-de-France,60,Oise,02F,DEEE,"5499,87"
2017,32,Hauts-de-France,60,Oise,02E,Déblais et gravats,"50144,81"
2017,32,Hauts-de-France,60,Oise,02Z,Autres déchets,"236,82"
2017,32,Hauts-de-France,62,Pas-de-Calais,02A,Déchets dangereux,"3901,01"
2017,32,Hauts-de-France,62,Pas-de-Calais,02B,Matériaux recyclables,"44146,92"
2017,32,Hauts-de-France,62,Pas-de-Calais,02C,Déchets verts,"162799,02"
2017,32,Hauts-de-France,62,Pas-de-Calais,02D,Encombrants,"86087,01"
2017,32,Hauts-de-France,62,Pas-de-Calais,02G,Mobilier,"11513,94"
2017,32,Hauts-de-France,62,Pas-de-Calais,02F,DEEE,"7576,11"
2017,32,Hauts-de-France,62,Pas-de-Calais,02E,Déblais et gravats,"95737,82"
2017,32,Hauts-de-France,62,Pas-de-Calais,02Z,Autres déchets,"121,68"
2017,32,Hauts-de-France,80,Somme,02A,Déchets dangereux,"1359,31"
2017,32,Hauts-de-France,80,Somme,02B,Matériaux recyclables,"16681,56"
2017,32,Hauts-de-France,80,Somme,02C,Déchets verts,"41169,63"
2017,32,Hauts-de-France,80,Somme,02D,Encombrants,"42186,69"
2017,32,Hauts-de-France,80,Somme,02G,Mobilier,"3449,94"
2017,32,Hauts-de-France,80,Somme,02F,DEEE,"2268,92"
2017,32,Hauts-de-France,80,Somme,02E,Déblais et gravats,"37424,64"
2017,32,Hauts-de-France,80,Somme,02Z,Autres déchets,"11,62"
2017,11,Ile-de-France,75,Paris,02A,Déchets dangereux,"71,82"
2017,11,Ile-de-France,75,Paris,02B,Matériaux recyclables,"696,15"
2017,11,Ile-de-France,75,Paris,02C,Déchets verts,"187,49"
2017,11,Ile-de-France,75,Paris,02D,Encombrants,"2446,65"
2017,11,Ile-de-France,75,Paris,02G,Mobilier,"156,93"
2017,11,Ile-de-France,75,Paris,02F,DEEE,"135,61"
2017,11,Ile-de-France,75,Paris,02E,Déblais et gravats,"2391,46"
2017,11,Ile-de-France,77,Seine-et-Marne,02A,Déchets dangereux,"1900,39"
2017,11,Ile-de-France,77,Seine-et-Marne,02B,Matériaux recyclables,"12436,80"
2017,11,Ile-de-France,77,Seine-et-Marne,02C,Déchets verts,"36489,85"
2017,11,Ile-de-France,77,Seine-et-Marne,02D,Encombrants,"74364,06"
2017,11,Ile-de-France,77,Seine-et-Marne,02G,Mobilier,"2426,98"
2017,11,Ile-de-France,77,Seine-et-Marne,02F,DEEE,"3290,56"
2017,11,Ile-de-France,77,Seine-et-Marne,02E,Déblais et gravats,"45961,40"
2017,11,Ile-de-France,77,Seine-et-Marne,02Z,Autres déchets,"0,15"
2017,11,Ile-de-France,78,Yvelines,02A,Déchets dangereux,"1328,95"
2017,11,Ile-de-France,78,Yvelines,02B,Matériaux recyclables,"16782,08"
2017,11,Ile-de-France,78,Yvelines,02C,Déchets verts,"28400,00"
2017,11,Ile-de-France,78,Yvelines,02D,Encombrants,"57022,90"
2017,11,Ile-de-France,78,Yvelines,02G,Mobilier,"3805,88"
2017,11,Ile-de-France,78,Yvelines,02F,DEEE,"2961,97"
2017,11,Ile-de-France,78,Yvelines,02E,Déblais et gravats,"47020,09"
2017,11,Ile-de-France,91,Essonne,02A,Déchets dangereux,"847,85"
2017,11,Ile-de-France,91,Essonne,02B,Matériaux recyclables,"9442,16"
2017,11,Ile-de-France,91,Essonne,02C,Déchets verts,"25836,30"
2017,11,Ile-de-France,91,Essonne,02D,Encombrants,"70454,19"
2017,11,Ile-de-France,91,Essonne,02G,Mobilier,"1502,28"
2017,11,Ile-de-France,91,Essonne,02F,DEEE,"2927,13"
2017,11,Ile-de-France,91,Essonne,02E,Déblais et gravats,"39521,02"
2017,11,Ile-de-France,91,Essonne,02Z,Autres déchets,"0,16"
2017,11,Ile-de-France,92,Hauts-de-seine,02A,Déchets dangereux,"311,44"
